縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數
嘉義縣,義竹鄉,埤前村,151,111966,741
嘉義縣,義竹鄉,平溪村,87,56621,651
嘉義縣,義竹鄉,後鎮村,94,58562,623
嘉義縣,義竹鄉,北華村,122,78384,642
嘉義縣,義竹鄉,新店村,265,193557,730
嘉義縣,義竹鄉,東過村,161,104509,649
嘉義縣,義竹鄉,西過村,141,85547,607
嘉義縣,義竹鄉,官和村,141,95803,679
嘉義縣,義竹鄉,官順村,91,58049,638
嘉義縣,義竹鄉,新富村,113,76854,680
嘉義縣,義竹鄉,東光村,142,106848,752
嘉義縣,義竹鄉,東榮村,65,53801,828
嘉義縣,義竹鄉,龍蛟村,92,56647,616
嘉義縣,義竹鄉,溪洲村,107,70621,660
嘉義縣,義竹鄉,其他,0,0,0
嘉義縣,義竹鄉,合計,3375,2376102,704
嘉義縣,鹿草鄉,後寮村,93,65943,709
嘉義縣,鹿草鄉,鹿東村,122,88800,728
嘉義縣,鹿草鄉,鹿草村,294,205133,698
嘉義縣,鹿草鄉,西井村,319,242505,760
嘉義縣,鹿草鄉,豐稠村,139,98061,705
嘉義縣,鹿草鄉,重寮村,175,114382,654
嘉義縣,鹿草鄉,施家村,89,56448,634
嘉義縣,鹿草鄉,下潭村,121,84590,699
嘉義縣,鹿草鄉,光潭村,174,120279,691
嘉義縣,鹿草鄉,碧潭村,146,100375,687
嘉義縣,鹿草鄉,松竹村,186,125521,675
嘉義縣,鹿草鄉,竹山村,183,136041,743
嘉義縣,鹿草鄉,後堀村,294,212065,721
嘉義縣,鹿草鄉,三角村,319,217726,683
嘉義縣,鹿草鄉,下麻村,125,83169,665
嘉義縣,鹿草鄉,其他,0,0,0
嘉義縣,鹿草鄉,合計,2779,1951038,702
嘉義縣,太保市,太保里,644,539395,838
嘉義縣,太保市,後庄里,109,72775,668
嘉義縣,太保市,前潭里,319,241424,757
嘉義縣,太保市,後潭里,385,283247,736
嘉義縣,太保市,春珠里,218,159540,732
嘉義縣,太保市,崙頂里,195,160994,826
嘉義縣,太保市,安仁里,799,817660,1023
嘉義縣,太保市,東勢里,495,579538,1171
嘉義縣,太保市,新埤里,285,212134,744
嘉義縣,太保市,舊埤里,576,423773,736
嘉義縣,太保市,田尾里,162,131162,810
嘉義縣,太保市,港尾里,105,67347,641
嘉義縣,太保市,過溝里,955,795103,833
嘉義縣,太保市,麻寮里,1187,1004872,847
嘉義縣,太保市,南新里,431,337214,782
嘉義縣,太保市,北新里,746,593297,795
嘉義縣,太保市,埤鄉里,146,100688,690
嘉義縣,太保市,梅埔里,228,170723,749
嘉義縣,太保市,其他,1,953,953
嘉義縣,太保市,合計,7986,6691840,838
嘉義縣,水上鄉,水頭村,701,548875,783
嘉義縣,水上鄉,水上村,1004,751556,749
嘉義縣,水上鄉,大堀村,339,228311,673
嘉義縣,水上鄉,大崙村,472,321645,681
嘉義縣,水上鄉,塗溝村,178,127075,714
嘉義縣,水上鄉,粗溪村,366,271346,741
嘉義縣,水上鄉,下寮村,491,373981,762
嘉義縣,水上鄉,回歸村,124,98199,792
嘉義縣,水上鄉,三和村,475,398645,839
嘉義縣,水上鄉,龍德村,525,415817,792
嘉義縣,水上鄉,溪洲村,231,159503,690
嘉義縣,水上鄉,三鎮村,139,95716,689
嘉義縣,水上鄉,靖和村,111,87285,786
嘉義縣,水上鄉,南和村,338,251510,744
嘉義縣,水上鄉,柳林村,477,314604,660
嘉義縣,水上鄉,柳鄉村,489,326852,668
嘉義縣,水上鄉,內溪村,262,176384,673
嘉義縣,水上鄉,寬士村,1069,775316,725
嘉義縣,水上鄉,國姓村,219,144647,660
嘉義縣,水上鄉,三界村,168,118321,704
嘉義縣,水上鄉,南鄉村,157,96493,615
嘉義縣,水上鄉,忠和村,424,248325,586
嘉義縣,水上鄉,義興村,174,122554,704
嘉義縣,水上鄉,民生村,717,468281,653
嘉義縣,水上鄉,中庄村,394,254039,645
嘉義縣,水上鄉,柳新村,370,218936,592
嘉義縣,水上鄉,其他,0,0,0
嘉義縣,水上鄉,合計,10414,7394216,710
嘉義縣,中埔鄉,中埔村,357,240164,673
嘉義縣,中埔鄉,𥂁館村,190,137143,722
嘉義縣,中埔鄉,龍門村,125,84903,679
嘉義縣,中埔鄉,裕民村,149,97139,652
嘉義縣,中埔鄉,金蘭村,274,178167,650
嘉義縣,中埔鄉,富收村,601,403412,671
嘉義縣,中埔鄉,和睦村,783,573353,732
嘉義縣,中埔鄉,隆興村,353,253871,719
嘉義縣,中埔鄉,義仁村,249,160158,643
嘉義縣,中埔鄉,社口村,355,215077,606
嘉義縣,中埔鄉,灣潭村,141,88044,624
嘉義縣,中埔鄉,石硦村,185,116142,628
嘉義縣,中埔鄉,頂埔村,140,99977,714
嘉義縣,中埔鄉,同仁村,343,215927,630
嘉義縣,中埔鄉,深坑村,130,89024,685
嘉義縣,中埔鄉,瑞豐村,101,53742,532
嘉義縣,中埔鄉,沄水村,137,91691,669
嘉義縣,中埔鄉,三層村,119,67914,571
嘉義縣,中埔鄉,東興村,33,16653,505
嘉義縣,中埔鄉,中崙村,38,24320,640
嘉義縣,中埔鄉,和美村,1976,1482463,750
嘉義縣,中埔鄉,和興村,1348,903619,670
嘉義縣,中埔鄉,其他,0,0,0
嘉義縣,中埔鄉,合計,8127,5592906,688
嘉義縣,竹崎鄉,竹崎村,570,383428,673
嘉義縣,竹崎鄉,和平村,404,254113,629
嘉義縣,竹崎鄉,坑頭村,119,81636,686
嘉義縣,竹崎鄉,沙坑村,133,83100,625
嘉義縣,竹崎鄉,獅埜村,211,156595,742
嘉義縣,竹崎鄉,鹿滿村,292,206044,706
嘉義縣,竹崎鄉,紫雲村,241,154867,643
嘉義縣,竹崎鄉,灣橋村,1251,910214,728
嘉義縣,竹崎鄉,義仁村,185,122273,661
嘉義縣,竹崎鄉,義和村,131,91537,699
嘉義縣,竹崎鄉,內埔村,314,203593,648
嘉義縣,竹崎鄉,昇平村,290,206144,711
嘉義縣,竹崎鄉,桃源村,160,105989,662
嘉義縣,竹崎鄉,白杞村,110,70425,640
嘉義縣,竹崎鄉,龍山村,314,213446,680
嘉義縣,竹崎鄉,義隆村,94,69555,740
嘉義縣,竹崎鄉,文峰村,108,85340,790
嘉義縣,竹崎鄉,塘興村,118,79407,673
嘉義縣,竹崎鄉,復金村,347,215544,621
嘉義縣,竹崎鄉,緞繻村,129,87008,674
嘉義縣,竹崎鄉,仁壽村,31,32277,1041
嘉義縣,竹崎鄉,金獅村,49,30619,625
嘉義縣,竹崎鄉,中和村,106,72477,684
嘉義縣,竹崎鄉,光華村,66,40314,611
嘉義縣,竹崎鄉,其他,0,0,0
嘉義縣,竹崎鄉,合計,5773,3955945,685
嘉義縣,梅山鄉,梅東村,442,333176,754
嘉義縣,梅山鄉,梅南村,203,151426,746
嘉義縣,梅山鄉,梅北村,960,723363,754
嘉義縣,梅山鄉,過山村,85,68685,808
嘉義縣,梅山鄉,圳南村,40,22118,553
嘉義縣,梅山鄉,圳北村,78,40617,521
嘉義縣,梅山鄉,大南村,267,188683,707
嘉義縣,梅山鄉,安靖村,124,71511,577
嘉義縣,梅山鄉,双溪村,100,61272,613
嘉義縣,梅山鄉,半天村,59,37254,631
嘉義縣,梅山鄉,太平村,77,49125,638
嘉義縣,梅山鄉,龍眼村,61,40034,656
嘉義縣,梅山鄉,太興村,50,32469,649
嘉義縣,梅山鄉,瑞里村,63,37586,597
嘉義縣,梅山鄉,瑞峰村,52,31343,603
嘉義縣,梅山鄉,太和村,66,49321,747
嘉義縣,梅山鄉,永興村,89,60261,677
嘉義縣,梅山鄉,碧湖村,29,16745,577
嘉義縣,梅山鄉,其他,0,0,0
嘉義縣,梅山鄉,合計,2845,2014988,708
嘉義縣,番路鄉,內甕村,78,52804,677
嘉義縣,番路鄉,江西村,255,210042,824
嘉義縣,番路鄉,新福村,196,136263,695
嘉義縣,番路鄉,下坑村,399,317679,796
嘉義縣,番路鄉,番路村,162,100665,621
嘉義縣,番路鄉,民和村,142,90222,635
嘉義縣,番路鄉,觸口村,183,112326,614
嘉義縣,番路鄉,大湖村,71,45342,639
嘉義縣,番路鄉,公田村,130,107914,830
嘉義縣,番路鄉,公興村,67,33841,505
嘉義縣,番路鄉,草山村,42,27436,653
嘉義縣,番路鄉,其他,1,430,430
嘉義縣,番路鄉,合計,1726,1234963,716
嘉義縣,大埔鄉,大埔村,289,197202,682
嘉義縣,大埔鄉,茄苳村,153,100493,657
嘉義縣,大埔鄉,永樂村,70,42755,611
嘉義縣,大埔鄉,和平村,81,50222,620
嘉義縣,大埔鄉,西興村,127,91584,721
嘉義縣,大埔鄉,其他,0,0,0
嘉義縣,大埔鄉,合計,720,482256,670
嘉義縣,阿里山鄉,中山村,84,59270,706
嘉義縣,阿里山鄉,中正村,53,46587,879
嘉義縣,阿里山鄉,香林村,48,40008,833
嘉義縣,阿里山鄉,十字村,39,25928,665
嘉義縣,阿里山鄉,達邦村,101,73177,725
嘉義縣,阿里山鄉,樂野村,105,69193,659
嘉義縣,阿里山鄉,來吉村,48,40925,853
嘉義縣,阿里山鄉,里佳村,28,19894,710
嘉義縣,阿里山鄉,山美村,48,25400,529
嘉義縣,阿里山鄉,新美村,24,12756,531
嘉義縣,阿里山鄉,豐山村,28,18926,676
嘉義縣,阿里山鄉,茶山村,17,10785,634
嘉義縣,阿里山鄉,其他,0,0,0
嘉義縣,阿里山鄉,合計,623,442848,711
嘉義縣,其他,其他,2,717,358
嘉義縣,其他,合計,2,717,358
屏東縣,屏東市,勝豐里,90,63116,701
屏東縣,屏東市,金泉里,160,118085,738
屏東縣,屏東市,慶春里,77,90589,1176
屏東縣,屏東市,平和里,226,175103,775
屏東縣,屏東市,楠樹里,138,95243,690
屏東縣,屏東市,扶風里,163,138080,847
屏東縣,屏東市,橋南里,426,368211,864
屏東縣,屏東市,橋北里,246,180936,736
屏東縣,屏東市,長春里,603,523771,869
屏東縣,屏東市,豐田里,1339,1181226,882
屏東縣,屏東市,安樂里,141,118989,844
屏東縣,屏東市,歸心里,251,162030,646
屏東縣,屏東市,湖西里,351,253391,722
屏東縣,屏東市,瑞光里,2225,1887589,848
屏東縣,屏東市,湖南里,254,177858,700
屏東縣,屏東市,長安里,400,252178,630
屏東縣,屏東市,厚生里,710,472241,665
屏東縣,屏東市,大湖里,412,280168,680
屏東縣,屏東市,頂宅里,107,77637,726
屏東縣,屏東市,新生里,1542,1173563,761
屏東縣,屏東市,永安里,1973,1511128,766
屏東縣,屏東市,萬年里,143,97286,680
屏東縣,屏東市,安鎮里,479,336397,702
屏東縣,屏東市,永昌里,39,27468,704
屏東縣,屏東市,光華里,174,119659,688
屏東縣,屏東市,一心里,430,369588,860
屏東縣,屏東市,義勇里,449,506268,1128
屏東縣,屏東市,公館里,336,263267,784
屏東縣,屏東市,龍華里,521,393108,755
屏東縣,屏東市,玉成里,327,232139,710
屏東縣,屏東市,新興里,756,612325,810
屏東縣,屏東市,頂柳里,251,160631,640
屏東縣,屏東市,擇仁里,197,112099,569
屏東縣,屏東市,清溪里,1265,958879,758
屏東縣,屏東市,前進里,698,481831,690
屏東縣,屏東市,大洲里,294,191980,653
屏東縣,屏東市,永光里,249,163590,657
屏東縣,屏東市,永順里,53,32304,610
屏東縣,屏東市,大埔里,165,119057,722
屏東縣,屏東市,大同里,194,142324,734
屏東縣,屏東市,文明里,80,80488,1006
屏東縣,屏東市,光榮里,194,145771,751
屏東縣,屏東市,端正里,84,77644,924
屏東縣,屏東市,武廟里,134,131301,980
屏東縣,屏東市,必信里,133,97581,734
屏東縣,屏東市,崇禮里,68,60878,895
屏東縣,屏東市,崇智里,119,76200,640
屏東縣,屏東市,民權里,179,136700,764
屏東縣,屏東市,維新里,631,426777,676
屏東縣,屏東市,斯文里,528,456782,865
屏東縣,屏東市,泰安里,191,184149,964
屏東縣,屏東市,仁義里,250,178170,713
屏東縣,屏東市,三山里,308,231530,752
屏東縣,屏東市,海豐里,191,137981,722
屏東縣,屏東市,和興里,180,112292,624
屏東縣,屏東市,崇蘭里,3742,3359268,898
屏東縣,屏東市,空翔里,452,371680,822
屏東縣,屏東市,廣興里,515,347300,674
屏東縣,屏東市,潭墘里,3264,2491030,763
屏東縣,屏東市,明正里,221,245265,1110
屏東縣,屏東市,溝美里,679,547146,806
屏東縣,屏東市,勝利里,1473,1241295,843
屏東縣,屏東市,永城里,480,346201,721
屏東縣,屏東市,北勢里,736,633664,861
屏東縣,屏東市,華山里,1464,1170999,800
屏東縣,屏東市,太平里,222,204140,920
屏東縣,屏東市,興樂里,227,224544,989
屏東縣,屏東市,大武里,2348,1792284,763
屏東縣,屏東市,建國里,231,184219,797
屏東縣,屏東市,崇武里,821,631153,769
屏東縣,屏東市,凌雲里,72,41764,580
屏東縣,屏東市,鵬程里,132,127006,962
屏東縣,屏東市,豐榮里,828,710363,858
屏東縣,屏東市,信和里,344,241867,703
屏東縣,屏東市,豐源里,1271,1107135,871
屏東縣,屏東市,大連里,3464,3149916,909
屏東縣,屏東市,仁愛里,670,552667,825
屏東縣,屏東市,中正里,1592,1432593,900
屏東縣,屏東市,北興里,1869,1462208,782
屏東縣,屏東市,其他,13,3360,258
屏東縣,屏東市,合計,49254,39774641,808
屏東縣,潮州鎮,潮州里,145,121213,836
屏東縣,潮州鎮,光華里,1260,967395,768
屏東縣,潮州鎮,三星里,1541,1216724,790
屏東縣,潮州鎮,彭城里,198,141052,712
屏東縣,潮州鎮,九塊里,253,153396,606
屏東縣,潮州鎮,興美里,172,118800,691
屏東縣,潮州鎮,檨子里,53,36036,680
屏東縣,潮州鎮,新生里,268,212007,791
屏東縣,潮州鎮,新榮里,354,276246,780
屏東縣,潮州鎮,同榮里,152,103541,681
屏東縣,潮州鎮,三共里,1971,1620878,822
屏東縣,潮州鎮,五魁里,354,267103,755
屏東縣,潮州鎮,蓬萊里,562,442091,787
屏東縣,潮州鎮,八爺里,551,381830,693
屏東縣,潮州鎮,光春里,299,214973,719
屏東縣,潮州鎮,泗林里,365,258380,708
屏東縣,潮州鎮,四春里,369,237458,644
屏東縣,潮州鎮,崙東里,224,138692,619
屏東縣,潮州鎮,永春里,1901,1417411,746
屏東縣,潮州鎮,三和里,585,457328,782
屏東縣,潮州鎮,富春里,248,153392,619
屏東縣,潮州鎮,其他,1,593,593
屏東縣,潮州鎮,合計,11826,8936541,756
屏東縣,東港鎮,八德里,161,121099,752
屏東縣,東港鎮,東隆里,244,147807,606
屏東縣,東港鎮,共和里,122,115216,944
屏東縣,東港鎮,豐漁里,114,81184,712
屏東縣,東港鎮,盛漁里,258,157510,611
屏東縣,東港鎮,興漁里,394,252547,641
屏東縣,東港鎮,鎮海里,514,315910,615
屏東縣,東港鎮,嘉蓮里,318,212087,667
屏東縣,東港鎮,南平里,208,120576,580
屏東縣,東港鎮,興東里,2296,1823304,794
屏東縣,東港鎮,興農里,334,265556,795
屏東縣,東港鎮,興和里,234,160226,685
屏東縣,東港鎮,船頭里,1259,973561,773
屏東縣,東港鎮,下󿾴里,381,241948,635
屏東縣,東港鎮,新勝里,589,471037,800
屏東縣,東港鎮,頂中里,106,69222,653
屏東縣,東港鎮,頂新里,131,89563,684
屏東縣,東港鎮,東和里,151,94265,624
屏東縣,東港鎮,朝安里,358,261064,729
屏東縣,東港鎮,興臺里,137,118751,867
屏東縣,東港鎮,中興里,177,116689,659
屏東縣,東港鎮,大潭里,334,220821,661
屏東縣,東港鎮,大鵬里,16,15940,996
屏東縣,東港鎮,其他,2,790,395
屏東縣,東港鎮,合計,8838,6446672,729
屏東縣,恆春鎮,城北里,543,381869,703
屏東縣,恆春鎮,城西里,245,180900,738
屏東縣,恆春鎮,城南里,222,163998,739
屏東縣,恆春鎮,山腳里,902,635880,705
屏東縣,恆春鎮,網紗里,666,485552,729
屏東縣,恆春鎮,仁壽里,143,87562,612
屏東縣,恆春鎮,茄湖里,63,36897,586
屏東縣,恆春鎮,頭溝里,55,33771,614
屏東縣,恆春鎮,四溝里,147,107911,734
屏東縣,恆春鎮,德和里,170,118217,695
屏東縣,恆春鎮,龍水里,171,244820,1432
屏東縣,恆春鎮,山海里,254,170356,671
屏東縣,恆春鎮,大光里,344,224181,652
屏東縣,恆春鎮,水泉里,204,123713,606
屏東縣,恆春鎮,南灣里,324,307811,950
屏東縣,恆春鎮,墾丁里,208,155533,748
屏東縣,恆春鎮,鵝鑾里,163,107631,660
屏東縣,恆春鎮,其他,6,1777,296
屏東縣,恆春鎮,合計,4830,3568379,739
屏東縣,萬丹鄉,萬安村,161,113705,706
屏東縣,萬丹鄉,萬全村,886,691057,780
屏東縣,萬丹鄉,萬惠村,210,170415,812
屏東縣,萬丹鄉,萬後村,162,130912,808
屏東縣,萬丹鄉,萬生村,370,272315,736
屏東縣,萬丹鄉,寶厝村,542,399548,737
屏東縣,萬丹鄉,四維村,428,296582,693
屏東縣,萬丹鄉,竹林村,295,212799,721
屏東縣,萬丹鄉,廣安村,588,392376,667
屏東縣,萬丹鄉,田厝村,227,181524,800
屏東縣,萬丹鄉,崙頂村,427,283683,664
屏東縣,萬丹鄉,社上村,377,255545,678
屏東縣,萬丹鄉,社中村,319,221446,694
屏東縣,萬丹鄉,社皮村,446,316849,710
屏東縣,萬丹鄉,磚寮村,217,153415,707
屏東縣,萬丹鄉,社口村,298,216099,725
屏東縣,萬丹鄉,加興村,261,196060,751
屏東縣,萬丹鄉,上村村,163,116377,714
屏東縣,萬丹鄉,厦南村,292,192416,659
屏東縣,萬丹鄉,厦北村,327,222537,681
屏東縣,萬丹鄉,新庄村,505,417531,827
屏東縣,萬丹鄉,新鐘村,447,331713,742
屏東縣,萬丹鄉,水泉村,434,367223,846
屏東縣,萬丹鄉,香社村,336,226563,674
屏東縣,萬丹鄉,灣內村,250,170564,682
屏東縣,萬丹鄉,後村村,229,154726,676
屏東縣,萬丹鄉,水仙村,108,82536,764
屏東縣,萬丹鄉,興安村,183,132514,724
屏東縣,萬丹鄉,興全村,211,143425,680
屏東縣,萬丹鄉,甘棠村,62,35832,578
屏東縣,萬丹鄉,其他,1,359,359
屏東縣,萬丹鄉,合計,9762,7098646,727
屏東縣,長治鄉,進興村,683,523479,766
屏東縣,長治鄉,新潭村,1006,812589,808
屏東縣,長治鄉,長興村,286,228009,797
屏東縣,長治鄉,潭頭村,543,440950,812
屏東縣,長治鄉,香楊村,758,681801,899
屏東縣,長治鄉,德協村,253,188568,745
屏東縣,長治鄉,德成村,208,172846,831
屏東縣,長治鄉,復興村,295,195760,664
屏東縣,長治鄉,崙上村,392,296873,757
屏東縣,長治鄉,德榮村,308,218835,711
屏東縣,長治鄉,德和村,142,114797,808
屏東縣,長治鄉,繁隆村,233,155867,669
屏東縣,長治鄉,繁華村,454,305459,673
屏東縣,長治鄉,繁昌村,348,226893,652
屏東縣,長治鄉,繁榮村,255,180890,709
屏東縣,長治鄉,榮華村,118,85430,724
屏東縣,長治鄉,其他,1,414,414
屏東縣,長治鄉,合計,6283,4829460,769
屏東縣,麟洛鄉,新田村,567,449924,794
屏東縣,麟洛鄉,麟頂村,265,216082,815
屏東縣,麟洛鄉,麟蹄村,403,299406,743
屏東縣,麟洛鄉,麟趾村,683,528391,774
屏東縣,麟洛鄉,田心村,229,187492,819
屏東縣,麟洛鄉,田中村,325,247793,762
屏東縣,麟洛鄉,田道村,174,121293,697
屏東縣,麟洛鄉,其他,0,0,0
屏東縣,麟洛鄉,合計,2646,2050381,775
屏東縣,九如鄉,九清村,316,222696,705
屏東縣,九如鄉,九塊村,299,206507,691
屏東縣,九如鄉,九明村,339,222251,656
屏東縣,九如鄉,玉水村,243,163606,673
屏東縣,九如鄉,玉泉村,351,249453,711
屏東縣,九如鄉,東寧村,947,693662,732
屏東縣,九如鄉,大坵村,203,135685,668
屏東縣,九如鄉,三塊村,257,151152,588
屏東縣,九如鄉,後庄村,336,213318,635
屏東縣,九如鄉,耆老村,248,170467,687
屏東縣,九如鄉,洽興村,247,163737,663
屏東縣,九如鄉,其他,0,0,0
屏東縣,九如鄉,合計,3786,2592534,685
屏東縣,里港鄉,玉田村,733,536143,731
屏東縣,里港鄉,大平村,277,205247,741
屏東縣,里港鄉,永春村,195,138808,712
屏東縣,里港鄉,春林村,306,220182,720
屏東縣,里港鄉,過江村,453,321233,709
屏東縣,里港鄉,鐵店村,322,229430,713
屏東縣,里港鄉,塔樓村,325,225301,693
屏東縣,里港鄉,潮厝村,315,209331,665
屏東縣,里港鄉,茄苳村,310,228981,739
屏東縣,里港鄉,載興村,464,320196,690
屏東縣,里港鄉,土庫村,371,299862,808
屏東縣,里港鄉,三󿾴村,361,259823,720
屏東縣,里港鄉,中和村,184,153078,832
屏東縣,里港鄉,瀰力村,93,66351,713
屏東縣,里港鄉,其他,0,0,0
屏東縣,里港鄉,合計,4709,3413966,725
屏東縣,鹽埔鄉,鹽北村,360,241630,671
屏東縣,鹽埔鄉,鹽中村,426,288125,676
屏東縣,鹽埔鄉,鹽南村,324,227869,703
屏東縣,鹽埔鄉,仕絨村,199,138433,696
屏東縣,鹽埔鄉,高朗村,479,317412,663
屏東縣,鹽埔鄉,振興村,286,189068,661
屏東縣,鹽埔鄉,久愛村,135,98006,726
屏東縣,鹽埔鄉,新圍村,601,379510,631
屏東縣,鹽埔鄉,新二村,726,496038,683
屏東縣,鹽埔鄉,彭厝村,180,125069,695
屏東縣,鹽埔鄉,洛陽村,337,210269,624
屏東縣,鹽埔鄉,永隆村,85,52292,615
屏東縣,鹽埔鄉,其他,0,0,0
屏東縣,鹽埔鄉,合計,4138,2763721,668
屏東縣,高樹鄉,高樹村,392,272533,695
屏東縣,高樹鄉,長榮村,226,176221,780
屏東縣,高樹鄉,東振村,79,49888,631
屏東縣,高樹鄉,東興村,122,94536,775
屏東縣,高樹鄉,大埔村,87,58284,670
屏東縣,高樹鄉,源泉村,146,96364,660
屏東縣,高樹鄉,建興村,142,88064,620
屏東縣,高樹鄉,舊寮村,158,101222,641
屏東縣,高樹鄉,司馬村,82,54102,660
屏東縣,高樹鄉,菜寮村,107,67126,627
屏東縣,高樹鄉,新豐村,219,151317,691
屏東縣,高樹鄉,田子村,152,92045,606
屏東縣,高樹鄉,舊庄村,141,81887,581
屏東縣,高樹鄉,鹽樹村,175,105483,603
屏東縣,高樹鄉,新南村,242,151959,628
屏東縣,高樹鄉,泰山村,239,171549,718
屏東縣,高樹鄉,南華村,194,106476,549
屏東縣,高樹鄉,廣興村,163,101632,624
屏東縣,高樹鄉,廣福村,145,94186,650
屏東縣,高樹鄉,其他,0,0,0
屏東縣,高樹鄉,合計,3211,2114874,659
