code3	Month	PowerRate	PowerSum	PowerUser	PowerRate_AVG	PowerSum_AVG	PowerUser_AVG
A1000208014	1|2|3|4|5|6	1688459.76|1881780.27|2927967.63|1790638.2|3095350.75|3182236.31	809511|747901|1044022|681661|1062197|966347	2100|2222|2726|2023|2471|2018	2427738.82	885273.1667	2260
A1000208015	1|2|3|4|5|6	996568.28|1225958.47|1831128.54|1303192.1|1608996.23|2454544.0	574122|500483|707415|523355|640289|752865	2980|3160|3700|2740|1567|1476	1570064.603	616421.5	2603.833333
A1000203004	1|2|3|4|5|6	1131791.55|1288414.77|1339022.72|1280515.34|1990274.62|2463499.87	579622|546839|553140|509863|747104|838081	2053|2026|1990|1746|2254|2219	1582253.145	629108.1667	2048
A1000203001							
A1000203002	1|2|3|4|5|6	925911.28|943583.07|984443.52|851146.63|1732703.9|1839220.37	461619|420594|440928|378171|658124|679890	3573|1837|1797|3033|3723|3663	1212834.795	506554.3333	2937.666667
A1000208018	1|2|3|4|5|6	11062.59|13522.92|18170.69|13162.15|17410.96|22991.54	3770|3807|4980|3577|4590|4818	6|6|6|6|6|6	16053.475	4257	6
A1000203003	1|2|3|4|5|6	34294.32|62666.18|35888.54|52465.84|51896.59|116470.9	13181|19334|12770|16752|17441|33241	8|29|35|8|8|8	58947.06167	18786.5	16
A1000208019	1|2|3|4|5|6	660860.8|749754.71|1173235.49|926213.29|1232281.27|1492740.6	363519|357661|454510|349729|426875|479007	1098|1164|1362|1010|1003|1010	1039181.027	405216.8333	1107.833333
A1000203006	1|2|3|4|5|6	561221.55|708763.99|967008.59|894089.61|1250660.47|1720865.18	444867|389393|429235|390098|536412|625647	1756|1742|3241|1523|1851|1803	1017101.565	469275.3333	1986
A1000203006	1|2|3|4|5|6	561221.55|708763.99|967008.59|894089.61|1250660.47|1720865.18	444867|389393|429235|390098|536412|625647	1756|1742|3241|1523|1851|1803	1017101.565	469275.3333	1986
A1000203008							
A1000203007	1|2|3|4|5|6	1012416.17|1121932.77|1467673.14|1374460.25|1965692.1|2574897.27	617944|543301|593534|544693|761277|859714	1910|1878|1846|1622|1990|1958	1586178.617	653410.5	1867.333333
A1000203022	1|2|3|4|5|6	1346475.01|1483756.25|1621130.51|1474258.29|2082940.74|2747717.71	600632|547422|580183|518214|714889|822453	1658|3088|3026|2672|3272|3215	1792713.085	630632.1667	2821.833333
A1000203010	1|2|3|4|5|6	721828.02|800712.5|990292.53|929036.53|1266057.89|1719211.29	427788|373722|399224|366406|490911|572070	1507|1485|2775|2439|1566|1561	1071189.793	438353.5	1888.833333
A1000203009	1|2|3|4|5|6	510067.56|695236.09|915685.48|840616.77|1145077.86|1731033.18	429679|380144|413325|376172|508271|623442	1650|3045|2993|1409|3227|1681	972952.8233	455172.1667	2334.166667
A1000203013	1|2|3|4|5|6	1118115.61|1265018.68|1282260.64|1106053.66|1973230.84|2316898.75	579430|538164|554745|476014|751806|833270	3341|3285|1709|1506|1831|3425	1510263.03	622238.1667	2516.166667
A1000203014	1|2|3|4|5|6	2488051.18|2434971.68|2941188.64|2533976.1|3980541.69|5005311.37	951938|823407|951197|831975|1222689|1364275	2321|2283|2220|1972|2423|2354	3230673.443	1024246.833	2262.166667
A1000203018	1|2|3|4|5|6	155142.42|140255.16|98150.06|119402.18|157110.38|155437.58	35811|32179|20666|26335|28814|23453	36|14|2|28|50|48	137582.9633	27876.33333	29.66666667
A1000203016	1|2|3|4|5|6	887441.07|985903.55|1052022.1|885660.02|1691517.11|1980908.06	479053|433323|463501|390075|642015|706134	3333|3277|1705|2829|3473|3417	1247241.985	519016.8333	3005.666667
A1000203017							
A1000203020	1|2|3|4|5|6	22574.01|25233.62|27116.46|22643.25|37587.72|49147.63	10740|9696|10669|9206|13547|15715	33|4|4|4|4|4	30717.115	11595.5	8.833333333
A1000203021	1|2|3|4|5|6	2726665.17|2851187.28|3138015.64|2794727.03|4645506.27|5846217.52	971507|905848|992669|881794|1319956|1520246	1837|1801|1792|1578|1915|1857	3667053.152	1098670	1796.666667
A1000203024	1|2|3|4|5|6	1125381.23|1187611.53|1333271.48|1125375.57|1862607.07|2351329.47	490484|433260|483883|414215|614393|700359	1342|1302|1288|2046|1389|2474	1497596.058	522765.6667	1640.166667
A1000203023	1|2|3|4|5|6	856532.39|994194.65|1082910.27|921304.7|1533634.67|1956677.86	457576|412540|449093|382209|569978|658814	2623|2579|1380|2227|2733|1459	1224209.09	488368.3333	2166.833333
A1000203025	1|2|3|4|5|6	68292.76|64275.68|80313.12|64242.14|88861.38|114072.02	21713|20221|25245|19750|27050|34443	88|68|76|64|44|92	80009.51667	24737	72
A1000203026	1|2|3|4|5|6	1058564.26|1088017.95|1343323.17|1269600.7|2138883.2|2397255.09	482767|447595|470174|437444|669541|708512	1338|1314|1296|1129|1396|1378	1549274.062	536005.5	1308.5
A0900704001							
A0900704003							
A0900704008							
A0900704002							
A0900704004							
A0900704006							
A0900704007							
A0900704005							
A0900704009							
A0900704010							
A0900704011							
A0900704012							
A0900704013							
A0900704014							
A0900704015							
A0900704016							
A0900704017							
A0900704018							
A0900704019							
A0900704020							
A0900702001							
A0900702002							
A0900702007							
A0900702003							
A0900702004							
A0900702005							
A0900702006							
A0900702008							
A0900702009							
A0900702010							
A0900702012							
A0900702011							
A0900702013							
A0900702014							
A0900702015							
A0900702018							
A0900702016							
A0900702017							
A0900702019							
A0900702020							
A0900702021							
A0900702022							
A0900702023							
A0900702024							
A0900702032							
A0900702025							
A0900702027							
A0900702028							
A0900702026							
A0900702029							
A0900702030							
A0900702031							
A0900702033							
A0900702034							
A0900702035							
A0900702036							
A0900702037							
A0900702038							
A0900702039							
A0900702040							
A0900704021							
A0900704022							
A0900702042							
A0900702041							
A0900702043							
A0900702066							
A0900702044							
A0900702045							
A0900702046							
A0900702049							
A0900702047							
A0900702048							
A0900702050							
A0900702051							
A0900702054							
A0900702059							
A0900702052							
A0900702053							
A0900702055							
A0900702057							
A0900702056							
A0900702058							
A0900702060							
A0900702061							
A0900702062							
A0900702063							
A0900702064							
A0900702065							
A0900702067							
A0900702071							
A0900702068							
A0900702069							
A0900702070							
A0900702073							
A0900702072							
A0900702074							
A0900702075							
A0900702076							
A0900702077							
A0900702078							
A0900702079							
A0900702080							
A0900701088							
A0900701001							
A0900701002							
A0900701004							
A0900701003							
A0900701005							
A0900701006							
A0900701037							
A0900701007							
A0900701008							
A0900701009							
A0900701011							
A0900701010							
A0900701012							
A0900701013							
A0900701015							
A0900701014							
A0900701077							
A0900701016							
A0900701017							
A0900701018							
A0900701019							
A0900701020							
A0900701021							
A0900701022							
A0900701023							
A0900701024							
A0900701026							
A0900701025							
A0900701076							
A0900701027							
A0900701028							
A0900701029							
A0900701030							
A0900701031							
A0900701032							
A0900701033							
A0900701034							
A0900701035							
A0900701039							
A0900701036							
A0900701038							
A0900701040							
A0900701041							
A0900701043							
A0900701042							
A0900701044							
A0900701045							
A0900701047							
A0900701046							
A0900701050							
A0900701049							
A0900701048							
A0900701051							
A0900701052							
A0900701054							
A0900701053							
A0900701055							
A0900701056							
A0900701057							
A0900701059							
A0900701058							
A0900701060							
A0900704023							
A0900701061							
A0900701062							
A0900701063							
A0900701064							
A0900701065							
A0900701066							
A0900701067							
A0900701069							
A0900701068							
A0900701070							
A0900701072							
A0900701071							
A0900701073							
A0900701074							
A0900701075							
A0900701078							
A0900701079							
A0900701081							
A0900701080							
A0900701082							
A0900701083							
A0900701086							
A0900701085							
A0900701084							
A0900701087							
A0900701089							
A0900701090							
A0900701091							
A0900701092							
A0900701093							
A0900701094							
A0900701095							
A0900701096							
A0900701097							
A0900701099							
A0900701098							
A09007010A0							
A09007010A1							
A09007010A2							
A09007010A3							
A09007010A4							
A09007010A5							
A09007010A6							
A09007010A7							
A09007010A8							
A09007010A9							
A09007010B0							
A09007010B1							
A09007010B2							
A09007010B3							
A09007010B8							
A09007010B4							
A09007010B5							
A09007010B6							
A09007010B7							
A09007010B9							
A09007010C0							
A0900703003							
A0900703002							
A0900703001							
A0900703004							
A0900703041							
A0900703005							
A0900703008							
A0900703006							
A0900703007							
A0900703009							
A0900703010							
A0900703011							
A0900703012							
A0900703013							
A0900703014							
A0900703015							
A0900703016							
A0900703017							
A0900703018							
A0900703019							
A0900703020							
A0900703021							
A0900703030							
A0900703022							
A0900703024							
A0900703023							
A0900703025							
A0900703026							
A0900703027							
A0900703029							
A0900703028							
A0900703031							
A0900703033							
A0900703057							
A0900703032							
A0900703038							
A0900703036							
A0900703035							
A0900703034							
A0900703039							
A0900703037							
A0900703046							
A0900703040							
A0900703042							
A0900703043							
A0900703044							
A0900703045							
A0900703047							
A0900703048							
A0900703049							
A0900703050							
A0900703051							
A0900703052							
A0900703054							
A0900703056							
A0900703055							
A0900703058							
A0900703059							
A0900703060							
A0900703061							
A0900703063							
A0900703062							
A0902002001							
A0902002003							
A0902002005							
A0902002002							
A0902002006							
A0902002004							
A0902004001							
A0902002007							
A0902004002							
A0902005001							
A0902003001							
A0902004004							
A0902003006							
A0902004003							
A0902004002							
A0902002008							
A0902005002							
A0902005003							
A0902003005							
A0902005004							
A0902004006							
A0902003004							
A0902003003							
A0902003007							
A0902001001							
A0902003007							
A0902001002							
A0902005005							
A0902001004							
A0902004007							
A0902003009							
A0902001003							
A0902001008							
A0902001005							
A0902001006							
A0902001007							
A0902005006							
A0902005007							
A0902001012							
A0902001010							
A0902001011							
A0902003010							
A0902003011							
A0902001009							
A0902005008							
A0902001013							
A0902001014							
A0902001015							
A0902006001							
A0902006002							
A1000211001	1|2|3|4|5|6	802960.17|724050.73|1061679.24|1038351.0|1306775.24|1232833.8	387910|309917|382382|371531|440401|392276	1536|1328|833|1428|814|716	1027775.03	380736.1667	1109.166667
A1000209004	1|2|3|4|5|6	511140.98|825487.71|939418.52|826608.7|875643.36|1669268.92	321768|364230|369075|334576|351086|541938	2097|2669|1219|2163|1077|2581	941261.365	380445.5	1967.666667
A1000209003	1|2|3|4|5|6	947717.46|1419565.16|1694773.11|1454629.32|1585971.13|2923064.77	588332|635693|675292|591665|631060|951922	1713|4121|3611|1760|3355|2209	1670953.492	678994	2794.833333
A1000210002	1|2|3|4|5|6	1120379.93|1109324.77|1428568.35|1807322.79|1941816.9|2173839.73	623385|484903|541846|682435|734976|696144	1956|1725|1743|2175|2211|1744	1596875.412	627281.5	1925.666667
A1000209004	1|2|3|4|5|6	511140.98|825487.71|939418.52|826608.7|875643.36|1669268.92	321768|364230|369075|334576|351086|541938	2097|2669|1219|2163|1077|2581	941261.365	380445.5	1967.666667
A1000209001	1|2|3|4|5|6	1275159.66|1729727.27|1923154.64|1786274.97|1913752.38|3473857.72	545860|613337|624015|582222|614237|955196	1351|1719|1508|1492|1429|1673	2016987.773	655811.1667	1528.666667
A1000210001	1|2|3|4|5|6	8209.13|9187.88|11936.26|13435.54|13192.37|17099.67	5381|4409|5016|5797|5842|5998	33|26|23|2|2|14	12176.80833	5407.166667	16.66666667
A1000209002	1|2|3|4|5|6	987881.69|1445634.65|1665473.68|1498441.72|1587995.94|2921216.89	534233|597126|602329|555395|581867|896138	1635|2077|1822|1686|1601|2009	1684440.762	627848	1805
A1000209008	1|2|3|4|5|6	684004.71|1100781.24|1185073.87|1054066.29|1100305.01|2371136.64	373051|426999|432489|394485|408115|687462	1259|1693|2799|1410|2466|3090	1249227.96	453766.8333	2119.5
A1000210003							
A1000210004	1|2|3|4|5|6	713409.77|717465.24|971122.5|1295094.46|1544705.95|1583098.65	439876|352344|391335|508679|588308|520620	3036|2672|2700|1741|3428|2700	1137482.762	466860.3333	2712.833333
A1000210005	1|2|3|4|5|6	1280233.77|1254994.78|1609324.82|2088259.45|2364108.81|2517605.44	703989|555019|617952|789492|877766|804084	3905|3247|1758|2154|4409|1861	1852421.178	724717	2889
A1000209009	1|2|3|4|5|6	2379175.0|3365586.64|3374536.57|3478824.8|3788384.45|6228238.97	994967|1255480|1117555|1148309|1174807|1813499	2520|3198|2815|2595|2467|3202	3769124.405	1250769.5	2799.5
A1000209005	1|2|3|4|5|6	1378356.87|1948215.08|2181640.9|1992662.06|2105459.72|3826680.07	753896|830201|825869|763712|799410|1212517	1938|2444|2156|1980|1887|2368	2238835.783	864267.5	2128.833333
A1000209007	1|2|3|4|5|6	1000682.23|1253708.92|1266093.4|1187384.89|1693021.93|2248817.32	510301|604619|547881|504364|642497|835093	1624|2041|3399|1667|1580|3752	1441618.115	607459.1667	2343.833333
A1000210006	1|2|3|4|5|6	583909.81|610116.06|691102.08|805422.93|1091944.77|1124210.96	308372|253142|279189|330550|403861|370641	1028|909|930|1154|2449|1929	817784.435	324292.5	1399.833333
A1000209013	1|2|3|4|5|6	1308779.09|1503621.71|1991394.98|1324119.48|1879514.95|3092189.38	592447|552631|685879|495503|660649|907551	1592|1961|1761|1629|1568|1924	1849936.598	649110	1739.166667
A1000209007	1|2|3|4|5|6	1000682.23|1253708.92|1266093.4|1187384.89|1693021.93|2248817.32	510301|604619|547881|504364|642497|835093	1624|2041|3399|1667|1580|3752	1441618.115	607459.1667	2343.833333
A1000209011	1|2|3|4|5|6	1464144.35|2070070.73|2136155.9|1903349.22|2234700.67|4161816.67	639519|749889|733159|670256|747250|1177496	1732|2200|1929|1785|1695|2127	2328372.923	786261.5	1911.333333
A1000210008							
A1000209012	1|2|3|4|5|6	38446.16|64432.46|69399.7|62167.26|76461.48|160145.3	9406|17735|18749|17505|22239|36289	60|28|14|14|26|26	78508.72667	20320.5	28
A1000210004	1|2|3|4|5|6	713409.77|717465.24|971122.5|1295094.46|1544705.95|1583098.65	439876|352344|391335|508679|588308|520620	3036|2672|2700|1741|3428|2700	1137482.762	466860.3333	2712.833333
A1000209014	1|2|3|4|5|6	1867619.8|2170111.61|2431594.35|1943387.0|2596317.16|4029026.54	708717|753123|811458|682609|841315|1167766	1842|2334|2051|1897|1804|2260	2506342.743	827498	2031.333333
A1000210009	1|2|3|4|5|6	1538745.11|1605397.53|1772983.18|2089219.92|2818649.13|2808222.8	698747|590586|652798|775542|950419|859603	1958|1724|1742|2174|2210|1742	2105536.278	754615.8333	1925
A1000210012	1|2|3|4|5|6	692487.68|694032.27|809042.53|949043.22|1319644.1|1373972.68	353972|285166|323882|383830|474354|434882	2410|2119|1148|2665|1424|1127	973037.08	376014.3333	1815.5
A1000210012	1|2|3|4|5|6	692487.68|694032.27|809042.53|949043.22|1319644.1|1373972.68	353972|285166|323882|383830|474354|434882	2410|2119|1148|2665|1424|1127	973037.08	376014.3333	1815.5
A1000210011							
A1000209016	1|2|3|4|5|6	883828.69|1150378.8|1065246.87|985235.72|1420650.66|1943513.16	427599|505280|471448|428188|554864|731116	1810|2304|2019|1867|1772|2228	1241475.65	519749.1667	2000
A1000209015	1|2|3|4|5|6	16364.96|22890.82|19154.64|15305.6|16876.6|30889.6	5349|8359|6127|5060|5275|9417	46|32|28|40|44|32	20247.03667	6597.833333	37
A1000208023	1|2|3|4|5|6	1035950.54|1273288.14|1752028.98|1386226.41|1854001.19|2138498.23	478687|476897|608672|479544|615171|608552	2202|1275|2742|2205|2547|2209	1573332.248	544587.1667	2196.666667
A1000208020	1|2|3|4|5|6	718072.45|802990.49|1240454.05|946817.4|1406947.6|1454211.03	410151|403431|497194|372722|507415|489487	2577|2733|3201|2369|1407|2369	1094915.503	446733.3333	2442.666667
A1000208022	1|2|3|4|5|6	596175.39|886296.19|1177290.76|832081.26|1021287.46|1732282.74	384698|375000|492513|356642|405393|554322	2779|1537|1797|2554|1361|2553	1040902.3	428094.6667	2096.833333
A1000211002	1|2|3|4|5|6	917688.5|800004.48|1106713.8|969846.63|1137756.58|1101683.53	462920|341587|427422|391634|445371|385863	1233|1975|1187|1162|2230|1037	1005615.587	409132.8333	1470.666667
A1000208021	1|2|3|4|5|6	728065.01|833398.09|1301531.18|853445.16|1458103.7|1605997.91	405396|371192|513288|347493|532876|518471	1098|2107|2467|1020|1181|1827	1130090.175	448119.3333	1616.666667
A1000208024	1|2|3|4|5|6	716323.28|939132.83|1393839.66|998196.49|1742696.13|1833421.79	499310|488915|618456|443609|697609|643624	3569|3785|2279|1718|3947|1718	1270601.697	565253.8333	2836
A1000212001	1|2|3|4|5|6	925770.46|1102780.02|1218372.97|1177167.86|1957979.1|2577555.41	437055|459232|447987|431400|634195|740836	950|1153|960|935|1005|1092	1493270.97	525117.5	1015.833333
A1000212002	1|2|3|4|5|6	519233.26|775301.72|650929.21|696133.21|925028.05|1394768.57	251270|298092|258253|272542|327770|435290	615|1274|605|602|622|676	826899.0033	307202.8333	732.3333333
A1000507001	1|2|3|4|5|6	47773.16|47017.02|65360.0|82444.35|74187.24|55521.17	16669|15277|20595|24981|21908|15452	46|2|39|56|2|45	62050.49	19147	31.66666667
A1000507001	1|2|3|4|5|6	47773.16|47017.02|65360.0|82444.35|74187.24|55521.17	16669|15277|20595|24981|21908|15452	46|2|39|56|2|45	62050.49	19147	31.66666667
A1000503003	1|2|3|4|5|6	159864.86|198615.85|255890.17|325726.04|404325.62|367767.26	86162|91528|96034|118887|135347|126174	199|202|224|232|217|201	285364.9667	109022	212.5
A1000506006	1|2|3|4|5|6	1312774.94|1497901.69|1737677.36|1977061.43|2405324.03|2625744.2	546744|557639|660991|729601|800500|835030	3906|2137|2281|4518|4014|1955	1926080.608	688417.5	3135.166667
A1000514003	1|2|3|4|5|6	363518.56|457566.68|628304.97|449778.77|513497.52|1004769.64	214257|193156|253042|215523|236724|335797	1405|720|1583|791|1501|1666	569572.69	241416.5	1277.666667
A1000510009	1|2|3|4|5|6	720060.02|739086.31|748461.73|784959.96|1138886.04|1076429.19	296884|283606|286859|301830|385826|349291	1771|993|1771|1951|1897|1627	867980.5417	317382.6667	1668.333333
A1000501001	1|2|3|5|6	167.34|186.64|160.0|237.82|254.68	80|89|76|113|121	4|4|4|4|4	201.296	95.8	4
A1000501019	1|2|3|4|5|6	7569.47|11307.23|9988.82|13923.37|16242.72|31222.95	3707|4217|3660|5005|5226|7114	20|17|18|12|22|21	15042.42667	4821.5	18.33333333
A1000501026	1|2|3|4|5|6	990241.92|1368808.18|1073657.23|1490582.78|2232257.39|2560900.66	451540|544845|432081|587405|752699|819432	2949|1890|2799|1886|3429|3219	1619408.027	598000.3333	2695.333333
A1000512003							
A1000509001	3|4|5|6	715.46|2886.58|1195.56|1126.34	0|0|0|0	2|2|2|2	1480.985	0	2
A1000501019	1|2|3|4|5|6	7569.47|11307.23|9988.82|13923.37|16242.72|31222.95	3707|4217|3660|5005|5226|7114	20|17|18|12|22|21	15042.42667	4821.5	18.33333333
A1000510005	1|2|3|4|5|6	624422.16|828027.4|869469.27|952543.94|1252625.65|1390051.13	339530|340894|356906|391808|461649|462500	1059|2126|1966|1150|1120|1806	986189.925	392214.5	1537.833333
A1000509016	1|2|3|4|5|6	54515.24|93160.44|124830.96|132428.83|137833.64|132926.96	32488|42999|47958|50223|51937|44962	183|249|237|245|134|203	112616.0117	45094.5	208.5
A1000517002	1|2|3|4|5|6	468059.11|418108.06|642128.94|664669.04|739467.23|1036229.4	281419|217679|272090|276631|289859|381744	1063|1853|2131|1128|2036|2525	661443.63	286570.3333	1789.333333
A1000517003	1|2|4|5|6	418.24|421.88|595.0|595.54|802.02	198|199|274|272|350	2|2|2|2|2	566.536	258.6	2
A1000508004	1|2|3|4|5|6	1258891.99|1315641.78|1723673.67|1214998.4|140649293.6|2066390.61	551259|474207|592897|443744|484370|626282	1596|3126|3185|2743|2663|3257	24704815.01	528793.1667	2761.666667
A1000504018	1|2|3|4|5|6	30811.57|29977.14|33030.88|30715.38|73050.96|72602.04	13489|11884|12993|12056|23232|22244	67|5|5|5|5|5	45031.32833	15983	15.33333333
A1000515001	1|2|3|4|5|6	543.73|1498.39|2505.63|2638.16|2648.38|1817.64	214|746|1233|1165|1128|761	10|19|27|15|18|24	1941.988333	874.5	18.83333333
A1000505029	1|2|3|4|5|6	1361200.43|1560941.34|1667883.44|1989278.67|2452253.67|3755117.58	691074|641139|641101|757391|834761|1155904	2283|4664|2153|2524|2184|5069	2131112.522	786895	3146.166667
A1000516003	1|2|3|4|5|6	971704.52|942273.38|1210489.27|1226941.88|1648259.21|2212073.27	423406|355377|453078|456065|541731|683069	1179|1079|1229|1229|1139|1239	1368623.588	485454.3333	1182.333333
