Code3,all_code3,Year,Month,PowerSum,PowerSum_AVG
A6600027038,A6600027038|A6600027038|A6600027038|A6600027038|A6600027038|A6600027038,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30983|26825|30937|28542|30538|29699,29587.333333333332
A6600027036,A6600027036|A6600027036|A6600027036|A6600027036|A6600027036|A6600027036,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23763|20420|22654|22414|22767|23000,22503.0
A6600023002,A6600023002|A6600023002|A6600023002|A6600023002|A6600023002|A6600023002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16411|14395|16877|16121|17646|16790,16373.333333333334
A6600027039,A6600027039|A6600027039|A6600027039|A6600027039|A6600027039|A6600027039,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22082|19287|22204|20776|22343|21839,21421.833333333332
A6600027047,A6600027047|A6600027047|A6600027047|A6600027047|A6600027047|A6600027047,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24135|22394|23040|22698|22884|22937,23014.666666666668
A6600027044,A6600027044|A6600027044|A6600027044|A6600027044|A6600027044|A6600027044,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26820|23587|26810|25829|27390|25405,25973.5
A6600027042,A6600027042|A6600027042|A6600027042|A6600027042|A6600027042|A6600027042,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26922|23677|26832|24976|26696|26333,25906.0
A6600027040,A6600027040|A6600027040|A6600027040|A6600027040|A6600027040|A6600027040,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21720|19181|21541|20335|21680|20773,20871.666666666668
A6600027041,A6600027041|A6600027041|A6600027041|A6600027041|A6600027041|A6600027041,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21614|18686|21394|19927|21516|21082,20703.166666666668
A6600028046,A6600028046|A6600028046|A6600028046|A6600028046|A6600028046|A6600028046,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25958|22362|24953|25018|25221|25476,24831.333333333332
A6600028005,A6600028005|A6600028005|A6600028005|A6600028005|A6600028005|A6600028005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17022|15944|16627|16519|16332|16355,16466.5
A6600028001,A6600028001|A6600028001|A6600028001|A6600028001|A6600028001|A6600028001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20700|19362|20045|19923|20008|20305,20057.166666666668
A6600028002,A6600028002|A6600028002|A6600028002|A6600028002|A6600028002|A6600028002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24456|23045|23613|23579|24029|24102,23804.0
A6600024021,A6600024021|A6600024021|A6600024021|A6600024021|A6600024021|A6600024021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18216|16310|18772|17483|18656|17816,17875.5
A6600028003,A6600028003|A6600028003|A6600028003|A6600028003|A6600028003|A6600028003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26406|23847|26502|26056|27708|27376,26315.833333333332
A6600028004,A6600028004|A6600028004|A6600028004|A6600028004|A6600028004|A6600028004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22185|20718|21717|21539|21043|21282,21414.0
A6600027045,A6600027045|A6600027045|A6600027045|A6600027045|A6600027045|A6600027045,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20739|18355|20788|19325|20301|19959,19911.166666666668
A6600028006,A6600028006|A6600028006|A6600028006|A6600028006|A6600028006|A6600028006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27546|23983|27162|25036|27073|25830,26105.0
A6600027046,A6600027046|A6600027046|A6600027046|A6600027046|A6600027046|A6600027046,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26102|23115|26114|24328|25590|25110,25059.833333333332
A6600027049,A6600027049|A6600027049|A6600027049|A6600027049|A6600027049|A6600027049,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,10520|9724|8890|8881|9130|8941,9347.666666666666
A6600027048,A6600027048|A6600027048|A6600027048|A6600027048|A6600027048|A6600027048,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19013|17004|19266|18092|19210|17891,18412.666666666668
A6600023003,A6600023003|A6600023003|A6600023003|A6600023003|A6600023003|A6600023003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17317|15440|16913|16955|17176|16873,16779.0
A6600023005,A6600023005|A6600023005|A6600023005|A6600023005|A6600023005|A6600023005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,123757|113496|123834|112744|119198|118200,118538.16666666667
A6600027050,A6600027050|A6600027050|A6600027050|A6600027050|A6600027050|A6600027050,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,38741|34331|38801|35600|37801|36004,36879.666666666664
A6600028007,A6600028007|A6600028007|A6600028007|A6600028007|A6600028007|A6600028007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29992|25825|29755|28187|30113|28782,28775.666666666668
A6600023008,A6600023008|A6600023008|A6600023008|A6600023008|A6600023008|A6600023008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,59894|51730|58696|55049|58443|56570,56730.333333333336
A6600028013,A6600028013|A6600028013|A6600028013|A6600028013|A6600028013|A6600028013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24560|21389|24824|23623|25435|23987,23969.666666666668
A6600028009,A6600028009|A6600028009|A6600028009|A6600028009|A6600028009|A6600028009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26821|25000|26119|26088|26033|25476,25922.833333333332
A6600028008,A6600028008|A6600028008|A6600028008|A6600028008|A6600028008|A6600028008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21291|18658|21326|19798|21063|19885,20336.833333333332
A6600028011,A6600028011|A6600028011|A6600028011|A6600028011|A6600028011|A6600028011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29175|25176|28933|26763|28528|27054,27604.833333333332
A6600028010,A6600028010|A6600028010|A6600028010|A6600028010|A6600028010|A6600028010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24885|21525|24476|22868|24484|23290,23588.0
A6600027051,A6600027051|A6600027051|A6600027051|A6600027051|A6600027051|A6600027051,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,9322|8189|8537|8593|8912|8915,8744.666666666666
A6600028012,A6600028012|A6600028012|A6600028012|A6600028012|A6600028012|A6600028012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26687|23318|26703|24847|26998|26002,25759.166666666668
A6600023012,A6600023012|A6600023012|A6600023012|A6600023012|A6600023012|A6600023012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31481|27430|31076|29233|32037|30299,30259.333333333332
A6600028014,A6600028014|A6600028014|A6600028014|A6600028014|A6600028014|A6600028014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28663|25220|28178|26534|28612|27254,27410.166666666668
A6600028015,A6600028015|A6600028015|A6600028015|A6600028015|A6600028015|A6600028015,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26492|23198|26434|24636|26403|25961,25520.666666666668
A6600028016,A6600028016|A6600028016|A6600028016|A6600028016|A6600028016|A6600028016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22599|20021|22701|23566|25057|21405,22558.166666666668
A6600023006,A6600023006|A6600023006|A6600023006|A6600023006|A6600023006|A6600023006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17969|16021|17410|17200|17407|17553,17260.0
A6600027054,A6600027054|A6600027054|A6600027054|A6600027054|A6600027054|A6600027054,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11372|10606|11147|11089|11031|11139,11064.0
A6600023009,A6600023009|A6600023009|A6600023009|A6600023009|A6600023009|A6600023009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23500|20239|22482|22097|22869|22770,22326.166666666668
A6600028018,A6600028018|A6600028018|A6600028018|A6600028018|A6600028018|A6600028018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28121|24944|27676|26279|26816|25688,26587.333333333332
,,,,,0.0
A6600023025,A6600023025|A6600023025|A6600023025|A6600023025|A6600023025|A6600023025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18624|16984|18059|17853|18626|18807,18158.833333333332
A6600028017,A6600028017|A6600028017|A6600028017|A6600028017|A6600028017|A6600028017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19081|17471|19453|19164|18863|18506,18756.333333333332
A6600028019,A6600028019|A6600028019|A6600028019|A6600028019|A6600028019|A6600028019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22016|19258|21884|20687|21875|20850,21095.0
A6600028021,A6600028021|A6600028021|A6600028021|A6600028021|A6600028021|A6600028021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26960|23132|27190|25694|27489|26112,26096.166666666668
A6600027055,A6600027055|A6600027055|A6600027055|A6600027055|A6600027055|A6600027055,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20228|18628|21467|21199|20582|19943,20341.166666666668
A6600023010,A6600023010|A6600023010|A6600023010|A6600023010|A6600023010|A6600023010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,619|487|884|836|930|647,733.8333333333334
A6600028022,A6600028022|A6600028022|A6600028022|A6600028022|A6600028022|A6600028022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26818|23514|26047|24283|26369|24632,25277.166666666668
A6600023011,A6600023011|A6600023011|A6600023011|A6600023011|A6600023011|A6600023011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26198|23252|25439|25248|27347|28174,25943.0
A6600023021,A6600023021|A6600023021|A6600023021|A6600023021|A6600023021|A6600023021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19507|17585|18967|17870|18831|17774,18422.333333333332
A6600023013,A6600023013|A6600023013|A6600023013|A6600023013|A6600023013|A6600023013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19726|17266|18947|19045|19752|19016,18958.666666666668
A6600028043,A6600028043|A6600028043|A6600028043|A6600028043|A6600028043|A6600028043,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20940|18362|20781|19425|21344|20418,20211.666666666668
A6600028020,A6600028020|A6600028020|A6600028020|A6600028020|A6600028020|A6600028020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24594|21412|24492|23142|24697|23239,23596.0
A6600023014,A6600023014|A6600023014|A6600023014|A6600023014|A6600023014|A6600023014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24814|22159|24622|24480|25154|24821,24341.666666666668
A6600028023,A6600028023|A6600028023|A6600028023|A6600028023|A6600028023|A6600028023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22073|19233|22077|20552|22153|20892,21163.333333333332
A6600023015,A6600023015|A6600023015|A6600023015|A6600023015|A6600023015|A6600023015,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30555|26629|30334|28288|31954|30366,29687.666666666668
A6600023022,A6600023022|A6600023022|A6600023022|A6600023022|A6600023022|A6600023022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30495|28154|29354|29033|28781|28320,29022.833333333332
A6600028028,A6600028028|A6600028028|A6600028028|A6600028028|A6600028028|A6600028028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29903|26177|28492|26073|27916|26478,27506.5
A6600027053,A6600027053|A6600027053|A6600027053|A6600027053|A6600027053|A6600027053,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22599|21298|25153|25021|24079|23979,23688.166666666668
A6600028024,A6600028024|A6600028024|A6600028024|A6600028024|A6600028024|A6600028024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19532|16977|18848|17473|18827|17631,18214.666666666668
A6600028027,A6600028027|A6600028027|A6600028027|A6600028027|A6600028027|A6600028027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26866|23194|26721|25163|27323|25704,25828.5
A6600028025,A6600028025|A6600028025|A6600028025|A6600028025|A6600028025|A6600028025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17125|15020|17111|16115|17218|16415,16500.666666666668
A6600028029,A6600028029|A6600028029|A6600028029|A6600028029|A6600028029|A6600028029,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25220|21917|25138|23435|25114|23873,24116.166666666668
A6600023017,A6600023017|A6600023017|A6600023017|A6600023017|A6600023017|A6600023017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31517|27942|31375|30101|31163|30165,30377.166666666668
A6600028030,A6600028030|A6600028030|A6600028030|A6600028030|A6600028030|A6600028030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31467|28143|31869|29707|31685|30153,30504.0
A6600028031,A6600028031|A6600028031|A6600028031|A6600028031|A6600028031|A6600028031,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21601|18774|21105|19592|20648|19541,20210.166666666668
A6600023018,A6600023018|A6600023018|A6600023018|A6600023018|A6600023018|A6600023018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22053|19362|21110|19576|22072|20967,20856.666666666668
A6600023016,A6600023016|A6600023016|A6600023016|A6600023016|A6600023016|A6600023016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1865|1551|2075|2191|2243|1905,1971.6666666666667
A6600028035,A6600028035|A6600028035|A6600028035|A6600028035|A6600028035|A6600028035,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,40894|35384|39833|38598|40854|40021,39264.0
A6600023019,A6600023019|A6600023019|A6600023019|A6600023019|A6600023019|A6600023019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15697|14000|15519|14686|15307|15089,15049.666666666666
A6600028032,A6600028032|A6600028032|A6600028032|A6600028032|A6600028032|A6600028032,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,36299|32882|36346|35498|34656|33825,34917.666666666664
A6600023022,A6600023022|A6600023022|A6600023022|A6600023022|A6600023022|A6600023022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30495|28154|29354|29033|28781|28320,29022.833333333332
A6600028033,A6600028033|A6600028033|A6600028033|A6600028033|A6600028033|A6600028033,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24042|20568|23607|21915|23475|22058,22610.833333333332
A6600028034,A6600028034|A6600028034|A6600028034|A6600028034|A6600028034|A6600028034,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20473|17917|20464|18862|20083|19242,19506.833333333332
A6600028037,A6600028037|A6600028037|A6600028037|A6600028037|A6600028037|A6600028037,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,47831|41712|45401|48315|50795|51021,47512.5
A6600023026,A6600023026|A6600023026|A6600023026|A6600023026|A6600023026|A6600023026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23036|21343|21629|21603|22129|22556,22049.333333333332
A6600023024,A6600023024|A6600023024|A6600023024|A6600023024|A6600023024|A6600023024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,368|343|376|360|329|314,348.3333333333333
,,,,,0.0
,,,,,0.0
A6600028036,A6600028036|A6600028036|A6600028036|A6600028036|A6600028036|A6600028036,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20629|18000|20737|19188|20686|19969,19868.166666666668
A6600028038,A6600028038|A6600028038|A6600028038|A6600028038|A6600028038|A6600028038,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16077|14878|15581|15518|15539|15592,15530.833333333334
A6600028040,A6600028040|A6600028040|A6600028040|A6600028040|A6600028040|A6600028040,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20516|17640|19802|18399|19991|19316,19277.333333333332
A6600028039,A6600028039|A6600028039|A6600028039|A6600028039|A6600028039|A6600028039,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15003|12104|13236|12173|13967|13341,13304.0
A6600028048,A6600028048|A6600028048|A6600028048|A6600028048|A6600028048|A6600028048,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27021|25120|27019|27622|28124|27843,27124.833333333332
A6600023027,A6600023027|A6600023027|A6600023027|A6600023027|A6600023027|A6600023027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,92699|83821|86645|77578|83386|89227,85559.33333333333
A6600028042,A6600028042|A6600028042|A6600028042|A6600028042|A6600028042|A6600028042,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21981|20308|21421|21320|21627|21890,21424.5
A6600028047,A6600028047|A6600028047|A6600028047|A6600028047|A6600028047|A6600028047,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29122|25150|29573|27795|30047|28626,28385.5
A6600028044,A6600028044|A6600028044|A6600028044|A6600028044|A6600028044|A6600028044,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20411|18924|20255|20195|20499|20350,20105.666666666668
A6600028046,A6600028046|A6600028046|A6600028046|A6600028046|A6600028046|A6600028046,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25958|22362|24953|25018|25221|25476,24831.333333333332
A6600028045,A6600028045|A6600028045|A6600028045|A6600028045|A6600028045|A6600028045,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19918|17836|18825|18977|19392|19376,19054.0
A6600028049,A6600028049|A6600028049|A6600028049|A6600028049|A6600028049|A6600028049,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19422|17411|17685|18397|19143|19229,18547.833333333332
A6600023030,A6600023030|A6600023030|A6600023030|A6600023030|A6600023030|A6600023030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15351|14534|15432|15664|15729|16308,15503.0
A6600028050,A6600028050|A6600028050|A6600028050|A6600028050|A6600028050|A6600028050,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24135|21629|23810|23945|24236|24806,23760.166666666668
A6600028053,A6600028053|A6600028053|A6600028053|A6600028053|A6600028053|A6600028053,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24854|21626|23682|23545|23442|24092,23540.166666666668
A6600028052,A6600028052|A6600028052|A6600028052|A6600028052|A6600028052|A6600028052,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19202|17551|18749|19183|19665|19668,19003.0
,,,,,0.0
A6600028051,A6600028051|A6600028051|A6600028051|A6600028051|A6600028051|A6600028051,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19388|17583|18714|18646|18895|18997,18703.833333333332
A6600028054,A6600028054|A6600028054|A6600028054|A6600028054|A6600028054|A6600028054,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21343|19684|20213|20962|20823|21052,20679.5
,,,,,0.0
A6600028059,A6600028059|A6600028059|A6600028059|A6600028059|A6600028059|A6600028059,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,39607|34272|37831|39384|39697|38562,38225.5
A6600028065,A6600028065|A6600028065|A6600028065|A6600028065|A6600028065|A6600028065,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19027|16589|18197|18653|19096|18692,18375.666666666668
A6600028055,A6600028055|A6600028055|A6600028055|A6600028055|A6600028055|A6600028055,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20460|19171|20478|20211|20243|20468,20171.833333333332
A6600023029,A6600023029|A6600023029|A6600023029|A6600023029|A6600023029|A6600023029,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,12959|12053|12732|12965|13154|13567,12905.0
A6600026007,A6600026007|A6600026007|A6600026007|A6600026007|A6600026007|A6600026007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,2984|2581|2846|2645|2939|2784,2796.5
A6600028060,A6600028060|A6600028060|A6600028060|A6600028060|A6600028060|A6600028060,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17970|16882|17778|18110|18243|18636,17936.5
A6600028061,A6600028061|A6600028061|A6600028061|A6600028061|A6600028061|A6600028061,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17174|15818|16638|16652|16893|17245,16736.666666666668
A6600028058,A6600028058|A6600028058|A6600028058|A6600028058|A6600028058|A6600028058,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,10104|9434|9843|10172|10318|10200,10011.833333333334
A6600028062,A6600028062|A6600028062|A6600028062|A6600028062|A6600028062|A6600028062,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18422|16992|17703|17840|17836|17711,17750.666666666668
A6600023028,A6600023028|A6600023028|A6600023028|A6600023028|A6600023028|A6600023028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13564|12454|13114|13262|13574|13844,13302.0
A6600028063,A6600028063|A6600028063|A6600028063|A6600028063|A6600028063|A6600028063,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26033|23812|24964|25293|25408|25889,25233.166666666668
,,,,,0.0
A6600028066,A6600028066|A6600028066|A6600028066|A6600028066|A6600028066|A6600028066,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25382|21799|23807|24142|24401|23954,23914.166666666668
,,,,,0.0
A6600026003,A6600026003|A6600026003|A6600026003|A6600026003|A6600026003|A6600026003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21556|19777|21593|21377|22566|22140,21501.5
A6600026002,A6600026002|A6600026002|A6600026002|A6600026002|A6600026002|A6600026002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,165|106|134|149|167|164,147.5
A6600026009,A6600026009|A6600026009|A6600026009|A6600026009|A6600026009|A6600026009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19681|17837|19459|18924|19891|19537,19221.5
A6600023031,A6600023031|A6600023031|A6600023031|A6600023031|A6600023031|A6600023031,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26|29|38|29|18|14,25.666666666666668
